,Count,priority,issuetype,is_assigned,comment_count,link_count,affect_count,fix_count,has_priority_change,has_desc_change,has_fix_change,reporter_rep,assignee_workload
2594,2,3,1,1, 14, 0, 0, 4,0,*1, 1,0.56521739,* 1
2610,1,3,*6,1,  5, 0, 0, 1,0,0, 1,0.78042328, 5
2724,1,3,*2,1,  3, 0, 1, 1,0,1, 0,0.72222222,92
2725,1,3,*6,1,  3, 0, 1, 2,0,0, 1,0.83333333, 6
2824,1,3,*6,1,  0, 0, 0, 0,0,0, 0,0.81840796,13
2826,1,3,*6,1,  4, 0, 0, 2,0,1, 1,0.79015544,17
2832,1,3,*6,1, 16, 0, 0, 2,0,0, 1,0.79015544,17
2834,1,3,*6,1, 10, 0, 0, 0,0,0, 2,0.79015544,17
2867,1,3,4,*0,  3, 0, 1, 1,0,0, 6,0.85524126,34
2873,1,3,*2,1, 14, 0, 0, 2,0,1, 1,0.80000000, 2
2905,1,3,1,*0,  4, 1, 1, 0,0,0, 1,0.86266094, 7
2916,1,3,*2,1,  0, 0, 1, 0,0,0, 0,0.46666667,11
2954,1,4,*2,1,  0, 0, 1, 1,0,0, 0,0.40000000, 9
2965,1,3,*6,1, 11, 0, 2, 2,0,0, 1,0.76785714,13
3005,1,3,*2,1,  1, 0, 1, 1,0,0, 0,0.82608696,92
3084,1,1,1,1,  9, 8, 0, 1,*3,0, 8,0.90149254,17
3204,1,3,*2,1,  1, 0, 1, 1,0,0, 0,0.89285714,92
3211,2,3,1,1, 14, 0, 0, 0,*1,*2, 0,0.69565217, 6
3226,1,*2,1,1, 35, 0, 1, 2,0,0, 3,0.83443709,35
3257,1,3,4,1, 14, 0, 0, 2,*2,0, 3,0.60000000, 8
3266,1,3,4,1, 17, 0, 0, 1,*2,0, 5,0.65420561, 6
3281,1,3,*2,1,  5, 0, 0, 1,0,0, 0,0.54166667,92
3317,1,3,3,1, 33, 1, 0, 1,*2,0, 1,0.92423428,17
3323,1,1,3,1, 37, 2, 0, 1,*4,0, 4,0.92423428,17
3356,1,4,*6,1,  1, 0, 1, 1,0,0, 0,0.82608696,92
3372,1,*2,1,1, 12, 2, 0, 2,1,0, 1,0.86909743,31
3382,1,*5,1,1,  5, 0, 0, 0,1,0, 0,0.81094527,13
3567,2,3,1,*0, 28, 0, 1, 2,0,0,*13,0.81250000, 1
3596,1,3,*2,1,  9, 0, 0, 0,0,0, 0,0.75000000, 2
3610,1,4,*6,1,  5, 0, 0, 2,0,0, 1,0.94092827, 6
3628,1,3,4,*0,  4, 5, 0, 0,0,1, 6,0.85524126,48
3666,1,4,1,1,  3, 0, 1, 1,0,0, 1,*0.20000000, 3
3688,1,3,*2,1,  3, 0, 1, 5,0,0, 1,0.72881356,49
3689,1,3,*2,1,  4, 0, 1, 5,0,0, 2,0.72881356,48
3712,2,3,*2,1, 20, 1, 1, 3,0,0,*13,0.85524126, 1
3748,1,3,*2,1,  1, 0, 1, 1,0,0, 0,0.85294118,92
3768,1,5,*2,1,  3, 0, 0, 0,0,0, 0,0.86138614, 2
3877,1,3,7,1,  8, 1, 0, 0,0,*1, 0,0.69565217, 7
3925,1,3,*7,1, 16, 1, 0, 0,0,0, 0,0.69565217, 7
3941,1,5,3,1,  7, 0, 0, 0,*3,0, 1,0.84615385, 7
3945,1,5,3,1,  7, 0, 0, 0,*3,0, 1,0.90113452, 7
3965,1,4,1,1, 13, 0, 0, 2,*2,0, 1,0.80835381,16
4089,1,4,3,*0,  2, 2, 0, 0,0,0, 3,0.85524126, 7
4197,1,5,*6,1,  7, 0, 0, 1,1,0, 1,0.80335731,27
4240,1,3,4,1, 12, 0, 0, 2,1,0, 1,*0.16666667,11
4287,2,3,*3,*0,  8, 2, 1, 0,0,0, 5,0.85524126,45
4315,1,3,*6,1, 16, 1, 0, 3,0,0, 1,0.81428571, 6
4437,1,3,1,*0,  2, 0, 1, 2,0,0, 1,0.73529412, 9
4445,1,3,1,*0,  2, 0, 1, 0,0,0, 4,0.85524126, 9
4456,1,3,1,*0,  4, 0, 0, 0,0,0, 1,0.73529412, 7
4459,1,3,1,*0,  3, 0, 1, 2,0,0, 0,0.72426471, 9
4520,1,3,4,1, 31, 1, 1, 0,0,*3, 0,0.33333333, 1
4654,1,3,7,1,  7, 0, 0, 1,0,*2, 1,0.81030445,16
4723,1,3,2,*0,  6, 7, 0, 0,0,0, 2,0.93377483, 5
4876,1,4,*2,1,  1, 0, 1, 1,0,0, 0,0.85294118,92
4894,1,3,*2,1,  5, 0, 1, 1,0,0, 0,0.85294118,92
4955,1,4,*6,1,  6, 0, 0, 3,0,0, 1,0.78125000,16
4960,1,3,*6,1,  6, 0, 0, 2,0,1, 1,0.81839080,18
5042,1,4,*6,1, 20, 2, 1, 1,0,0, 1,0.53333333, 9
5061,1,5,1,1,  3, 0, 0, 1,0,0, 1,*0.12500000,92
5140,1,4,4,*0,  8, 0, 0, 0,0,0, 0,0.72115385, 8
5157,1,5,*6,1,  6, 0, 0, 0,1,0, 0,0.82191781,15
5158,1,5,*6,1,  6, 0, 0, 0,1,0, 0,0.83222958,15
5159,1,5,*6,1,  7, 0, 0, 0,1,0, 0,0.83222958,15
5173,1,2,1,1,  6, 0, 0, 1,1,0, 1,*0.20000000, 8
5244,1,*5,1,1,  4, 0, 1, 1,0,0, 0,0.86046512,17
5319,1,3,*2,1,  4, 0, 1, 1,0,0, 0,0.69565217,12
5355,1,4,*6,1,  4, 0, 0, 2,0,1, 1,0.82579186,18
5441,1,3,4,*0, 16, 2, 0, 0,0,0, 1,0.65420561, 1
5461,1,3,1,1,  7, 0, 0,* 4,0,0, 2,0.80555556, 9
5618,1,3,7,1, 34, 1, 0, 0,0,*2, 0,0.64285714, 2
5622,1,4,*6,1, 15, 0, 0, 1,0,0, 1,0.81919643,16
5624,1,3,*6,1,  5, 0, 0, 2,0,0, 1,0.81919643,18
5680,1,4,*2,1, 16, 0, 1, 1,0,0, 1,0.62162162,10
5736,1,1,4,1, 99, 2, 1, 3,*2,1, 4,0.82993197,41
5761,1,3,*2,1,  6, 0, 0, 1,0,0, 1,0.85842697, 1
5819,1,3,3,1, 17, 8, 0, 2,0,*4, 1,0.60000000, 3
5829,1,3,3,1, 23, 7, 0, 0,0,*4, 5,0.83333333, 5
5849,1,3,*2,1,  0, 0, 1, 1,0,0, 0,0.45833333,11
5926,1,3,7,1, 93, 1, 1, 1,0,*2, 1,0.50000000, 3
6118,1,4,*2,1, 27, 0, 2, 3,0,0, 5,0.66666667, 4
6132,1,3,*2,1,  1, 0, 1, 1,0,0, 0,0.42857143, 7
6141,1,3,*2,1,  1, 0, 1, 1,0,0, 0,0.42857143, 7
6277,1,3,1,1,  9, 1, 0, 1,0,0, 1,*0.20000000, 4
6288,1,*1,1,1,  9, 0, 3, 4,0,0, 0,0.90998043, 6
6292,1,*1,1,1, 39, 1, 3, 4,0,0, 0,0.90998043, 5
6293,1,*1,1,1, 40, 1, 3, 4,0,0, 1,0.90998043, 5
6299,1,5,*6,1,  1, 0, 1, 1,0,0, 0,0.44186047,15
6345,1,3,3,1, 35, 1, 0, 0,0,*4, 0,0.83945841,13
6350,1,3,3,1, 35, 1, 0, 0,0,*4, 0,0.90113452,13
6604,1,4,4,1, 12, 1, 0, 2,1,*2, 0,0.72468917,51
6707,1,4,*6,1,  5, 0, 0, 1,0,0, 1,0.83010753,18
6727,1,5,*6,1,  7, 0, 3, 0,0,0, 0,0.77474403, 8
6746,1,3,*6,1, 19, 2, 0, 1,0,0, 0,0.82515991,18
6779,3,*5,*6,1, 12, 0, 0, 0,*2,0, 2,0.82515991,17
6781,2,5,*6,1, 13, 0, 0, 0,*2,0, 2,0.82515991,16
6782,1,4,*3,1,  6, 0, 0, 1,0,0, 1,0.82515991, 4
6848,1,2,*6,1, 41, 2, 1, 1,1,1, 4,0.84113712,45
6864,1,4,1,*0,  4, 0, 1, 0,0,0, 0,0.61538462,10
6868,1,4,*3,1,  8, 2, 0, 1,0,0, 0,0.50000000, 5
6869,1,4,*3,1,  8, 2, 0, 1,0,0, 0,0.66666667, 5
6882,1,3,*2,1,  1, 0, 0, 1,0,1, 0,0.82608696,92
6901,1,4,*6,1, 11, 0, 0, 1,0,1, 1,0.82765957, 6
6937,1,4,*6,1, 12, 0, 0, 3,0,0, 3,0.84113712, 2
6963,1,4,*2,1,  1, 0, 0, 1,0,0, 1,0.28571429, 1
7059,2,3,*3,*0,  4, 0, 0, 0,0,1, 1,0.85524126, 7
7258,2,3,*2,1, 16, 7, 0, 0,0,*2, 6,0.83333333, 7
7273,1,*1,7,1,  6, 0, 0, 2,1,0, 2,0.78888889,46
7324,1,*1,7,1,  3, 0, 0, 1,0,0, 0,0.80090498, 5
7341,1,*1,7,1, 41, 0, 0, 2,0,0, 1,0.82819383, 5
7438,1,3,4,0, 13, 1, 0, 0,*2,0, 3,0.81927711, 3
7472,1,4,*6,1, 17, 0, 0, 2,0,0, 1,0.82083333, 3
7547,1,3,3,*0,  6, 2, 0, 0,0,0, 3,0.85524126, 1
7590,1,1,1,*0,102, 1, 1, 3,1,0, 5,0.25000000, 3
7748,1,4,*4,1, 10, 0, 2, 1,0,0, 1,0.80769231, 3
7808,1,3,4,1, 64, 0, 0, 2,0,*3, 1,0.66666667, 1
7888,1,3,*6,1,  5, 0, 0, 1,0,0, 1,0.81352459,10
8034,1,4,*6,1, 12, 0, 1, 2,0,1, 1,0.81224490,10
8047,2,3,1,*0,  7, 0, 0, 0,*2,0, 1,0.56000000, 6
8105,1,3,*2,1,  2, 1, 1, 0,0,0, 3,0.83333333, 9
8157,1,3,*2,1,  1, 1, 1, 0,0,0, 3,0.81538462, 2
8173,1,3,*2,1,  4, 3, 1, 0,0,0, 4,0.81538462, 2
8186,1,3,*2,1,  2, 1, 1, 0,0,0, 3,0.79032258, 3
8361,1,*5,4,1,  7, 0, 0, 2,0,0, 0,0.82302405, 3
8362,1,*5,4,1, 11, 0, 0, 2,0,0, 0,0.82302405, 3
8374,1,*4,1,1,  7, 0, 1, 0,0,0, 0,0.71052632,11
8421,1,4,*6,1,  2, 0, 1, 1,0,0, 0,0.47727273,12
8431,6,*5,*1,*0, 15, 0,* 1,* 0,*1,0, 2,0.86624204,13
8432,1,5,1,*0, 16, 0, 1, 0,1,0, 2,0.86624204,13
8462,1,3,*2,1,  1, 0, 1, 1,0,0, 0,0.85294118,92
8554,1,3,*6,1,  3, 1, 0, 2,0,0, 1,0.79234973,46
8561,2,3,*6,*0,  7, 1, 0, 0,0,0, 3,0.81443299,45
8586,1,3,*2,1, 12, 0, 0, 2,0,0, 1,0.50000000, 1
8681,1,4,*2,1,  2, 0, 0, 0,0,0, 0,0.60000000, 2
8777,1,3,7,1, 51, 2, 2, 3,0,0,*20,0.59574468, 9
8778,1,3,7,1, 51, 2, 2, 2,0,0,*21,0.59574468, 9
8779,3,3,*7,1, 52, 2, 2,* 1,0,0,*22,0.59574468, 9
8782,1,3,7,1, 53, 2, 2, 1,0,0,*24,0.60937500, 9
8841,1,2,1,*0, 29, 0, 1, 0,1,0, 2,0.50000000, 6
8872,1,4,*2,1,  4, 0, 0, 1,0,0, 1,0.50000000, 1
9119,1,*5,1,1,  6, 1, 1, 1,0,0, 0,0.57142857, 6
9286,1,4,1,1, 17, 0, 2, 0,*1,0, 0,0.50000000, 1
9354,1,*1,7,1, 16, 0, 0, 2,0,0, 1,0.82532751,21
9379,1,3,1,*0, 35, 1, 0, 0,0,1, 0,0.92423428, 2
9408,1,4,*6,1,  7, 0, 0, 1,0,0, 1,0.83593750,14
9420,1,3,*6,1,  6, 1, 1, 2,0,0, 0,0.91216216,16
9459,1,3,7,*0,  2, 0, 1, 0,0,0, 1,0.78609626,48
9711,1,3,1,*0, 10, 0, 1, 0,0,0, 1,0.80319149,48
9931,1,3,*6,1,  4, 0, 0, 1,0,0, 1,0.83720930,14
9936,1,3,4,1, 12, 0, 1, 3,0,*2, 2,0.83193277, 3
10016,1,4,*6,1,  3, 0, 0, 0,0,0, 0,0.83558994,14
10109,2,3,*7,1, 37, 1, 1, 1,0,*2, 1,0.65384615, 5
10209,1,3,*2,1,  5, 3, 0, 0,0,0, 2,0.84974958, 1
10259,1,*2,1,1, 49, 0, 2, 3,0,1, 1,0.85144928,15
10324,4,*5,*3,1,  9, 0, 0, 0,*1,0, 0,0.83976834,* 8
10461,3,*4,1,1,  8, 0, 0,* 5,0,0, 0,0.84833333,* 2
10579,1,3,7,1, 36,*10, 0, 1,0,0, 1,0.60000000, 6
10584,1,3,*3,1,  8, 0, 2, 0,0,0, 0,0.68571429, 6
10628,1,3,1,1, 33, 2, 3, 3,*2,0, 1,0.84452975,10
10784,1,4,*2,1,  4, 0, 0, 0,0,0, 0,0.89850058,30
10791,1,*5,4,1,  8, 0, 2, 2,0,0, 0,0.85304659,16
10792,1,*5,4,1,  9, 0, 2, 2,0,0, 1,0.85304659,16
10808,1,3,1,1, 16, 0, 1, 3,0,*2, 1,0.80000000, 2
10992,1,4,1,*0, 19, 0, 0, 0,1,0, 4,0.70930233,13
10995,1,3,*6,1,  6, 0, 0, 1,0,0, 1,0.84000000, 4
11079,2,*5,*7,1,  4, 0, 0, 0,0,0, 0,0.70370370, 4
11210,1,3,7,1, 22, 0, 1, 1,0,*2, 1,0.66666667, 7
11229,1,3,7,1, 10, 1, 0, 1,0,*2, 1,0.78947368, 5
11270,2,4,1,1,  4, 0, 1, 0,*1,0, 0,0.76543210,* 1
11337,1,4,4,1, 35, 1, 0, 4,*1,0, 2,0.89338235, 4
11368,1,3,*6,1, 15, 0, 0, 1,0,0, 1,0.75000000, 3
11459,1,3,4,*0,  3, 0, 0, 0,0,0, 0,0.61538462, 4
11469,1,*4,1,1, 19, 0, 0, 1,0,0, 1,0.63768116,14
11538,1,4,1,1,  8, 0, 1, 4,*1,0, 1,0.89743590, 4
11588,1,4,*2,1,  4, 2, 0, 1,1,0, 1,0.84090909, 3
11678,1,4,*6,1, 14, 0, 0, 3,0,0, 1,0.92307692, 2
11696,1,*5,1,1,  7, 0, 1, 1,0,0, 1,0.84210526,10
11743,1,4,*2,1, 16, 1, 0, 2,0,0, 1,0.89333333,17
11898,1,4,*2,1,  1, 0, 1, 1,0,0, 0,0.88235294,92
11907,2,*5,4,1,  6, 0, 0, 4,*1,0, 1,0.42857143, 6
11923,1,3,7,*0,  1, 1, 0, 0,0,0, 0,0.66666667, 7
11932,1,3,7,*0,  6, 1, 0, 0,0,0, 0,0.70370370, 7
11963,1,3,3,1, 24, 0, 0, 3,*2,0, 1,0.84469697,14
11972,1,3,4,*0, 10, 0, 0, 0,0,0, 6,0.85298869, 6
12046,1,3,1,*0, 40, 0, 1, 1,1,0, 1,0.86138614, 2
12047,1,3,1,*0, 41, 0, 1, 1,1,0, 2,0.86138614, 2
12134,1,4,*2,1,  1, 0, 1, 1,0,0, 0,0.85294118,92
12159,2,*5,1,1,  7, 0, 2, 2,*1,0, 0,0.86619718,11
12230,1,3,7,*0,  2, 0, 0, 0,0,0, 3,0.85369775, 6
12244,1,3,*6,1, 10, 0, 0, 1,0,0, 1,0.74358974, 6
12261,1,4,4,1,  3, 0,* 6, 2,0,0, 1,0.57142857, 4
12268,1,4,1,1,  8, 0, 1, 3,0,0, 1,*0.14285714,43
12361,1,*5,1,1,  9, 0, 0, 3,0,0, 1,0.81094527,41
12364,1,*5,1,1, 10, 0, 0, 3,0,0, 2,0.82178218,40
12388,1,4,*6,1, 28, 1, 0, 3,0,0, 6,0.85256410, 3
12393,1,4,*6,1, 32, 1, 0, 3,0,0, 9,0.85256410, 3
12397,1,4,*6,1, 35, 1, 0, 3,0,0,10,0.85256410, 3
12399,2,4,*6,1, 38, 1, 0, 3,0,0,*12,0.85256410, 3
12400,1,4,*6,1, 38, 1, 0, 4,0,0,13,0.85256410, 3
12401,2,4,*6,1, 39, 1, 0, 4,0,0,*14,0.85256410, 3
12404,2,4,*6,1, 46, 1, 0, 5,0,0,*16,0.85256410, 3
12406,2,4,*6,1, 48, 1, 0, 5,0,0,*17,0.85256410, 3
12407,6,*4,*6,1, 48,* 1, 0, 5,*0,0,*18,*0.85256410, 3
12409,2,4,*6,1, 48, 1, 0, 5,0,0,*20,0.85256410, 3
12410,1,4,6,1, 48, 1, 0, 5,0,0,*21,0.85256410, 3
12412,1,4,6,1, 54, 1, 0, 5,0,0,*21,0.85256410, 3
12414,1,4,6,1, 54, 1, 0, 5,0,0,*23,0.85256410, 3
12415,2,4,*6,1, 54, 1, 0, 5,0,0,*24,0.85256410, 3
12416,2,4,*6,1, 56, 1, 0, 2,0,0,*25,0.85256410, 3
12417,3,4,*6,1, 57, 1, 0,* 2,0,0,*26,0.85256410, 3
12418,1,4,6,1, 58, 1, 0, 2,0,0,*27,0.85256410, 3
12518,1,*5,1,1,  3, 0, 2, 2,0,0, 1,0.86363636,14
12527,1,4,*6,1, 10, 1, 0, 0,0,0, 0,0.94809689, 3
12530,1,4,*6,1, 17, 2, 0, 3,0,0, 1,0.96000000, 1
12557,1,2,4,1, 10, 6, 0, 1,*2,0, 1,0.50000000, 1
12606,1,3,1,*0,  3, 0, 2, 1,0,0,12,0.91780822, 8
12634,1,3,7,1, 46, 2, 0, 0,0,0,* 0,0.84000000, 7
12638,1,3,1,*0,  5, 0, 1, 0,0,0, 2,0.60000000, 2
12661,1,2,*2,1, 12, 2, 0, 1,0,0, 0,0.61538462, 6
12700,1,*1,1,1, 14, 0, 0, 3,1,0, 0,0.82329317,24
12711,1,4,*6,1,  5, 0, 0, 1,0,0, 1,0.94845361, 4
12843,1,4,*2,1,  1, 0, 1, 1,0,0, 0,0.71428571,92
12847,1,3,*2,1, 30, 0, 0, 3,0,0, 1,0.50000000, 4
12848,1,*2,1,1, 21, 0, 1, 3,0,0, 1,0.83116883,12
12866,1,4,*2,1,  6, 0, 1, 1,0,0, 1,0.60000000, 3
12935,1,4,*2,1,  1, 0, 1, 1,0,0, 0,0.71428571,92
12990,1,4,*2,1, 12, 0, 0, 2,0,0, 1,0.50000000,10
13063,2,*1,*2,1, 19, 3, 1, 1,0,0, 0,0.84090909, 3
13080,1,4,*2,1,  1, 0, 1, 1,0,0, 0,0.88235294,92
13134,4,*2,1,*0, 18, 0,* 4,* 0,0,0, 1,0.89964158, 7
13181,1,3,*6,1,  8, 0, 0, 3,0,0, 1,0.82213439,24
13266,1,3,7,1,  7, 0, 0, 4,0,0, 0,0.84724409,* 1
13301,1,3,7,*0,  3, 0, 0, 1,0,0, 1,0.52380952, 7
13339,1,3,1,*0,  7, 0, 0, 0,0,0, 1,0.82500000,13
13465,1,*5,4,1,  3, 1, 1, 1,0,0, 0,0.89032258,18
13473,2,3,*2,1,  8, 1, 0, 2,1,0, 1,*0.14285714, 2
13474,1,5,*2,1,  5, 0, 0, 3,0,0, 1,0.89032258,18
13475,2,*5,*2,1,  7, 0, 0, 3,0,0, 1,0.89032258,18
13477,1,5,*2,1,  7, 0, 0, 3,0,0, 3,0.89032258,18
13480,1,5,*2,1,  8, 0, 0, 1,0,0, 6,0.89032258,18
13481,2,*5,*2,1,  8, 0, 0, 1,0,0, 6,0.90476190,18
13499,1,4,7,1, 24, 0, 1, 3,0,0, 3,*0.13043478, 1
13574,1,*5,4,1,  4, 0, 0, 1,0,0, 1,0.69078947,12
13596,1,4,1,*0,  7, 4, 2, 0,0,0, 0,0.84639498, 9
13606,1,4,*6,1,  5, 0, 0, 2,0,0, 0,0.71241830,12
13608,1,3,*2,1,  1, 0, 1, 1,0,0, 0,0.71428571,92
13658,2,4,4,1,  9, 1, 1, 3,0,*1, 1,0.58333333,* 1
13754,1,3,*2,1, 33, 0, 1, 3,0,0, 2,0.64285714, 4
13755,1,3,*2,1, 33, 0, 1, 3,0,0, 3,0.64285714, 4
13757,1,3,*2,1, 34, 0, 1, 1,0,0, 4,0.64285714, 4
13759,1,3,*2,1, 34, 0, 1, 1,0,0, 4,0.68421053, 4
13824,1,2,1,*0, 45, 0, 1, 0,1,0, 3,0.71590909,27
14106,1,4,7,1,  9, 0, 1, 2,0,0, 1,*0.08695652, 1
14304,1,3,*2,1,  9, 0, 2, 2,0,0, 1,0.63636364, 6
14342,1,4,*2,1, 27, 0, 1, 2,0,0, 1,0.33333333, 2
14366,1,*4,1,1, 27, 1, 1, 3,0,0, 3,0.90000000, 3
14373,1,4,*2,1,  4, 0, 2, 2,0,0, 1,0.44444444, 6
14420,1,3,7,1, 51, 0, 2, 4,0,0,*12,0.92481203, 3
14423,2,3,*7,1, 51, 0, 2, 6,0,0,*15,0.92481203, 3
14425,1,3,7,1, 52, 0, 2, 3,0,0,*17,0.92481203, 3
14426,1,3,7,1, 52, 0, 2, 3,0,0,*18,0.92481203, 3
14427,1,3,7,1, 52, 0, 2, 3,0,0,*19,0.92481203, 3
14428,1,3,7,1, 52, 0, 2, 3,0,0,*20,0.92481203, 3
14440,1,3,7,1, 78, 1, 2, 3,0,0,*24,0.92481203, 2
14442,1,3,7,1, 78, 1, 2, 3,0,0,*26,0.92481203, 2
14443,2,3,7,1, 78, 1, 2,* 3,0,0,*27,0.92481203, 2
14448,1,3,7,1, 93, 1, 2, 2,0,0,*28,0.92481203,21
14498,1,3,*2,1,  1, 0, 2, 0,0,0, 0,0.63636364, 6
14531,1,5,*6,1, 11, 0, 0, 2,1,0, 4,0.83458647,11
14600,1,3,*2,1,  9, 3, 0, 1,0,0, 0,0.87500000, 7
14868,1,3,7,*0,  1, 0, 0, 0,0,0, 1,0.90310078,27
15090,1,3,*2,1,  7, 1, 0, 2,0,0, 1,0.66666667, 1
15149,2,3,7,*0, 12, 0, 2, 0,0,0,*12,0.72727273, 1
15152,1,3,1,1, 26, 0,* 1, 3,0,0, 1,0.84065934,18
15215,1,3,7,*0, 23, 0, 1, 0,0,0, 1,0.86160714,30
15244,1,3,*2,1, 18, 1, 0, 2,0,0, 1,0.90513834,17
15275,1,3,4,1,  7, 0, 0, 1,0,0, 1,*0.22222222, 1
15287,1,3,7,*0,  4, 0, 1, 0,0,0, 1,0.86160714,30
15320,1,4,*6,1,  3, 0, 1, 0,1,1, 0,0.89018303,17
15453,1,3,*6,1,  4, 0, 0, 0,0,0, 0,0.64000000,11
15576,1,4,*2,1,  1, 0, 1, 1,0,0, 0,0.50000000,92
15635,1,3,*6,1, 13, 0, 2, 2,0,0, 1,0.71875000,12
15637,1,3,*6,1, 23, 0, 2, 2,0,0, 1,0.73170732,12
15770,1,*5,4,1,  8, 0, 0, 1,0,0, 1,0.57142857, 2
15774,1,4,4,1,  7, 0, 0, 2,1,*2, 1,0.84773060,11
15813,1,3,7,*0, 30, 0, 0, 0,0,1, 2,0.87600000,30
15839,1,4,*2,1,  6, 0, 0, 3,0,0, 2,0.62686567,17
15865,1,3,*6,1,  7, 0, 0, 3,0,0, 1,0.83520599,26
15933,1,4,*6,1,  6, 0, 2, 2,0,0, 0,0.88819876,19
16023,1,*5,4,1,  4, 0, 0, 2,0,0, 1,0.57142857, 3
16237,1,3,1,*0, 13, 1, 2, 4,0,1, 0,0.40000000, 5
16240,2,3,1,*0, 13, 1, 2, 0,0,*1, 2,0.60000000, 5
16312,1,3,*2,1,  8, 0, 1, 0,0,0, 2,0.86764706,14
16322,1,3,1,1,  2, 0, 1, 1,0,0, 0,*0.20000000, 3
16327,2,*4,1,1, 15, 0, 0, 1,0,*1, 0,0.63768116,17
16361,7,*4,*1,1,* 39, 0,* 1, 3,*1,*1, 2,0.83952452,* 8
16364,1,5,1,1, 46, 0, 1, 3,*2,1, 3,0.83952452, 7
16370,4,*3,*1,1, 62,* 0,* 1, 3,0,0, 2,0.88927336, 4
16374,2,3,1,1, 64,* 0,* 1, 1,0,0, 4,0.89966555, 4
16497,1,4,*6,1,  3, 0, 0, 3,0,0, 1,0.71929825,13
16498,1,4,*6,1,  8, 0, 0, 3,0,0, 1,0.73099415,13
16652,1,1,4,1, 77,*12, 0, 1,0,0, 0,0.84090909, 6
16690,1,4,*2,1, 12, 0, 3, 3,0,0, 1,0.55555556, 4
16711,1,3,7,1,  1, 0, 0, 0,0,*2, 0,0.50000000, 9
16808,1,4,7,1,  9, 0, 0, 0,0,0, 0,*0.02857143, 8
16916,1,4,7,*0,  4, 0, 0, 0,0,0, 0,0.64383562,12
16928,3,*4,*7,1,  9, 0, 0, 1,0,0, 1,0.64383562,* 1
16954,1,5,1,*0,  1, 0, 0, 3,1,0, 3,0.85065886, 8
16956,1,5,1,*0,  2, 0, 0, 0,1,0, 5,0.85065886, 8
17015,2,3,*7,1,  8,* 1, 0, 1,0,0, 1,0.88965517, 5
17016,1,3,7,*0, 12, 1, 0, 0,0,0, 2,0.88965517, 5
17019,1,3,1,*0,  4, 1, 0, 0,0,1, 2,0.83875740, 1
17035,1,3,*6,1,  9, 0, 0, 3,0,0, 0,0.83882784,26
17062,1,3,*6,1, 17, 0, 0, 2,0,0, 1,0.84504505,19
17167,1,3,1,1, 27, 0, 2, 1,0,0, 5,*0.25000000, 4
17306,1,3,4,1, 20, 0, 0, 1,0,*2, 1,0.33333333, 1
17374,1,3,4,1, 44, 0, 1, 3,0,*2, 4,0.70588235, 3
17472,1,3,4,*0,  4, 2, 1, 1,0,0, 1,0.33333333, 6
17481,1,1,1,*0,  3, 2, 1, 1,0,0, 0,0.60714286,18
17694,1,2,*6,1, 52, 0, 1, 2,1,0, 1,0.75144509, 2
17915,3,*4,1,1, 24, 0,* 2, 3,0,0, 1,*0.90476190, 3
17983,1,3,*2,1, 13, 0, 3, 5,0,1, 1,0.77738516, 8
18032,1,3,1,1, 11, 0, 2, 2,0,*3, 1,0.50000000, 1
18068,1,3,*2,1, 47, 1, 0, 1,0,0, 1,0.61538462,14
18069,1,4,*6,1,  4, 0, 0, 1,0,0, 0,0.84534271,20
18089,1,4,*6,1,  1, 0, 0, 0,0,0, 0,0.87775891,20
18143,1,3,*2,1, 31, 2, 0, 4,0,1, 2,0.84861718, 5
18222,1,3,*7,1,  4, 0, 2, 4,0,0, 0,0.61111111, 6
18248,1,3,7,1, 38, 0, 2, 4,0,0,*13,0.68421053,17
18252,1,3,1,1, 10, 0, 2, 3,0,1, 1,*0.16666667, 1
18320,1,4,7,1,  4, 0, 1, 1,0,0, 1,*0.07894737,29
18323,1,5,7,1,  3, 0, 1, 1,0,0, 1,*0.07894737,29
18477,1,3,*3,1, 37, 0, 2, 1,0,0, 1,0.91176471, 2
18483,1,4,*6,1,  3, 0, 0, 0,0,0, 0,0.87775891,20
18590,2,*4,*7,1, 13, 0, 2, 4,0,0, 2,0.61538462, 6
18633,1,3,*6,1,  7, 2, 0, 3,0,0, 0,0.83848797,27
18727,1,3,*2,1,  8, 0, 2, 0,0,0, 0,0.70000000, 4
