issuekey	start	end	is_dead	priority	is_assigned	issuetype	has_priority_change
HBASE-14881	231	250	1	3	1	4	0
HBASE-20911	0	258	1	3	1	1	0
HBASE-20084	0	2	1	4	1	3	0
HBASE-8911	0	58	0	3	0	1	0
HBASE-8911	58	651	1	3	1	1	0
HBASE-16208	0	1	1	3	1	7	0
HBASE-359	0	8	0	4	0	1	0
HBASE-359	8	13	1	4	0	1	0
HBASE-12740	0	8	1	3	1	1	0
HBASE-2569	0	1348	1	4	0	1	0
HBASE-14169	0	1386	0	3	1	2	0
HBASE-10522	0	7	1	3	1	7	0
HBASE-4654	0	749	0	3	0	4	0
HBASE-4654	749	752	1	3	1	4	0
HBASE-8710	0	112	0	4	0	1	0
HBASE-8710	112	117	1	4	1	1	0
HBASE-9688	0	9	1	4	1	1	0
HBASE-22277	0	25	0	4	1	3	0
HBASE-22212	0	2	1	3	1	1	0
HBASE-20204	0	56	1	3	1	1	0
HBASE-13032	0	9	1	3	1	1	0
HBASE-10437	0	47	1	4	1	2	0
HBASE-9910	0	443	0	3	0	1	0
HBASE-9910	443	461	1	3	1	1	0
HBASE-13966	0	5	0	4	0	1	0
HBASE-13966	5	50	1	4	1	1	0
HBASE-5712	0	26	1	3	1	7	0
HBASE-19423	0	149	0	3	0	1	0
HBASE-19423	149	375	1	3	1	1	0
HBASE-8542	0	491	1	3	0	4	0
HBASE-17114	0	15	1	3	1	1	0
HBASE-14675	0	7	1	3	1	4	0
HBASE-13512	0	1487	0	3	0	7	0
HBASE-11881	0	216	1	4	1	1	0
HBASE-15208	0	451	1	3	0	1	0
HBASE-15979	0	5	1	4	0	6	0
HBASE-10781	0	1	1	3	1	7	0
HBASE-19991	0	8	1	3	1	1	0
HBASE-9010	0	1620	1	3	0	3	0
HBASE-8950	0	13	1	3	0	4	0
HBASE-8340	0	2225	0	3	0	1	0
HBASE-19066	0	1	0	3	1	1	0
HBASE-19066	1	2	1	3	1	1	0
HBASE-13882	0	619	0	5	0	1	0
HBASE-13882	619	624	1	5	1	1	0
HBASE-6712	0	1	0	3	0	1	0
HBASE-6712	1	238	0	3	0	2	0
HBASE-6712	238	2447	0	3	1	2	0
HBASE-20374	0	402	0	3	0	1	0
HBASE-6220	0	21	0	4	0	1	0
HBASE-6220	21	33	1	4	1	1	0
HBASE-15477	0	40	1	3	1	7	0
HBASE-9069	0	5	1	3	0	1	0
HBASE-21361	0	76	1	4	1	7	0
HBASE-6302	0	7	0	1	0	1	1
HBASE-6302	7	28	0	1	1	1	1
HBASE-6302	28	154	1	1	1	7	1
HBASE-17840	0	81	1	3	1	7	0
HBASE-20420	0	1	0	3	0	1	0
HBASE-20420	1	396	0	3	1	1	0
HBASE-15971	0	9	1	2	1	7	0
HBASE-19705	0	497	0	3	0	1	0
HBASE-18113	0	1	1	3	1	1	0
HBASE-91	0	1	1	4	0	1	0
HBASE-12432	0	1	1	4	1	4	0
HBASE-19969	0	29	1	3	1	7	0
HBASE-8824	0	2148	0	3	0	7	0
HBASE-10332	0	1	1	3	1	1	0
HBASE-16497	0	15	1	3	0	6	0
HBASE-11817	0	1199	1	3	0	1	0
HBASE-2373	0	6	1	3	0	1	0
HBASE-8252	0	2	0	5	0	1	0
HBASE-8252	2	6	1	5	1	1	0
HBASE-15108	0	1	1	3	1	1	0
HBASE-8943	0	2133	0	3	1	7	0
HBASE-2684	0	1	1	3	0	1	0
HBASE-4014	0	97	1	3	1	4	0
HBASE-18913	0	3	1	3	1	1	0
HBASE-16224	0	1	0	4	0	4	0
HBASE-16224	1	48	1	4	1	4	0
HBASE-18230	0	10	1	3	1	1	0
HBASE-21345	0	1	1	3	1	1	0
HBASE-6071	0	1053	1	4	0	4	0
HBASE-15888	0	9	1	3	1	3	0
HBASE-18285	0	687	0	3	0	1	0
HBASE-12205	0	2	0	4	0	3	0
HBASE-12205	2	21	1	4	1	3	0
HBASE-17115	0	532	0	3	0	1	0
HBASE-17115	532	911	0	3	1	1	0
HBASE-3583	0	24	1	3	1	1	0
HBASE-11590	0	1756	0	4	1	1	0
HBASE-16982	0	3	0	3	1	4	0
HBASE-16982	3	7	1	3	1	7	0
HBASE-16391	0	476	0	3	0	2	0
HBASE-16391	476	1009	0	3	1	2	0
HBASE-7934	0	1	0	3	0	7	0
HBASE-7934	1	2	1	3	1	7	0
HBASE-971	0	1	1	1	1	1	0
HBASE-21850	0	1	1	4	0	4	0
HBASE-19387	0	8	1	4	0	1	1
HBASE-7486	0	8	1	4	1	1	0
HBASE-19650	0	504	0	3	1	1	0
HBASE-714	0	36	0	3	1	1	0
HBASE-714	36	150	1	4	1	1	1
HBASE-15962	0	74	1	3	1	7	0
HBASE-15238	0	1	1	3	1	1	0
HBASE-17275	0	62	1	3	1	1	0
HBASE-14630	0	115	0	3	0	1	0
HBASE-14630	115	173	0	3	1	1	0
HBASE-14630	173	1308	0	3	0	1	0
HBASE-14139	0	228	1	3	1	2	0
HBASE-7394	0	525	0	3	0	3	0
HBASE-7394	525	537	1	3	1	3	0
HBASE-12614	0	1	1	4	1	1	0
HBASE-4329	0	544	0	3	0	13	0
HBASE-4329	544	2139	1	3	1	13	0
HBASE-13423	0	2	1	4	0	1	0
HBASE-21400	0	201	0	5	0	1	0
HBASE-16179	0	61	0	3	0	1	0
HBASE-16179	61	92	0	3	1	1	0
HBASE-16179	92	612	1	2	1	1	1
HBASE-20783	0	2	1	3	1	7	0
HBASE-13640	0	1470	0	4	0	4	0
HBASE-3085	0	4	1	3	0	1	0
HBASE-18800	0	49	0	3	0	1	0
HBASE-18800	49	611	0	4	0	1	1
HBASE-3116	0	1	0	4	0	1	0
HBASE-3116	1	4	1	4	1	1	0
HBASE-1092	0	2	0	3	0	1	0
HBASE-1092	2	179	1	3	1	1	0
HBASE-20370	0	4	0	3	0	7	0
HBASE-20370	4	8	1	3	1	7	0
HBASE-17243	0	1	1	4	1	4	0
HBASE-17728	0	5	1	3	1	7	0
HBASE-1633	0	1	1	3	0	1	0
HBASE-886	0	7	1	4	0	4	0
HBASE-13389	0	1505	0	3	0	7	0
HBASE-20610	0	359	0	3	0	14	0
HBASE-3330	0	10	0	3	0	1	0
HBASE-3330	10	56	1	3	1	1	0
HBASE-4866	0	1234	1	3	0	1	0
HBASE-2375	0	160	0	2	0	4	0
HBASE-2375	160	1574	1	2	1	4	0
HBASE-3842	0	40	0	4	1	4	0
HBASE-3842	40	113	0	3	1	4	1
HBASE-3842	113	120	0	2	1	4	1
HBASE-3842	120	128	1	2	1	4	1
HBASE-1577	0	2	1	3	0	4	0
HBASE-7127	0	4	0	3	0	1	0
HBASE-7127	4	20	0	3	0	7	0
HBASE-7127	20	2380	0	3	1	7	0
HBASE-10031	0	8	1	1	1	3	0
HBASE-6215	0	1180	1	3	1	2	0
HBASE-6230	0	155	1	3	1	7	0
HBASE-7698	0	1	0	3	1	1	0
HBASE-7698	1	2	0	3	0	1	0
HBASE-7698	2	7	0	3	1	1	0
HBASE-7698	7	10	1	3	1	1	0
HBASE-6564	0	6	0	4	0	1	0
HBASE-6564	6	31	1	4	1	1	0
HBASE-15972	0	1	1	3	1	1	0
HBASE-5480	0	6	0	2	0	1	0
HBASE-5480	6	15	1	2	1	1	0
HBASE-20958	0	11	0	3	0	7	0
HBASE-20958	11	294	0	3	1	7	0
HBASE-8226	0	3	1	3	1	1	0
HBASE-7214	0	1	0	3	0	1	0
HBASE-7214	1	4	1	3	1	1	0
HBASE-15646	0	36	1	3	1	3	0
HBASE-7601	0	2	1	3	1	1	0
HBASE-5727	0	5	1	1	1	1	0
HBASE-15009	0	1	1	3	1	1	0
HBASE-11120	0	35	1	3	1	1	0
HBASE-14544	0	3	1	3	1	1	0
HBASE-16515	0	2	1	4	1	1	0
HBASE-12630	0	5	0	3	0	4	0
HBASE-12630	5	6	0	3	1	4	0
HBASE-12630	6	7	1	4	1	4	1
HBASE-8275	0	613	0	3	0	2	0
HBASE-8275	613	648	1	3	1	2	0
HBASE-10355	0	50	1	3	1	7	0
HBASE-21198	0	31	0	3	0	3	0
HBASE-21198	31	33	1	3	1	3	0
HBASE-4121	0	5	1	3	0	4	0
HBASE-12826	0	1588	0	3	1	4	0
HBASE-17541	0	13	1	3	1	2	0
HBASE-19727	0	1	1	3	0	1	0
HBASE-16919	0	937	0	3	0	7	0
HBASE-21248	0	1	1	3	1	1	0
HBASE-8005	0	21	1	3	0	1	0
HBASE-7920	0	4	1	3	1	1	0
HBASE-2002	0	314	0	3	0	7	0
HBASE-2002	314	363	1	3	1	7	0
HBASE-10043	0	14	1	3	1	7	0
HBASE-20425	0	3	0	3	0	7	0
HBASE-20425	3	8	1	3	1	7	0
HBASE-3155	0	1	1	2	1	1	0
HBASE-3615	0	253	1	3	1	2	0
HBASE-12217	0	22	0	3	1	2	0
HBASE-12217	22	121	0	3	0	2	0
HBASE-12217	121	1680	0	3	1	2	0
HBASE-1170	0	89	0	3	1	2	0
HBASE-1170	89	115	1	4	1	2	1
HBASE-20293	0	24	1	4	1	1	0
HBASE-15138	0	1	1	3	0	1	0
HBASE-17878	0	28	1	4	1	1	0
HBASE-10215	0	4	1	4	1	1	0
HBASE-504	0	70	1	4	0	4	0
HBASE-3504	0	1087	1	3	1	4	0
HBASE-7835	0	91	1	3	1	7	0
HBASE-2696	0	25	0	2	0	7	0
HBASE-2696	25	85	1	2	1	7	0
HBASE-4438	0	1300	1	3	0	14	0
HBASE-19692	0	498	0	3	0	2	0
HBASE-20829	0	34	1	3	1	1	0
HBASE-16085	0	1	1	3	1	4	0
HBASE-8435	0	2212	0	4	0	1	0
HBASE-11023	0	4	1	3	1	6	0
HBASE-18050	0	22	0	2	0	7	0
HBASE-18050	22	24	1	2	1	7	0
HBASE-21220	0	173	1	3	1	7	0
HBASE-20194	0	104	1	2	1	7	0
HBASE-1122	0	1084	1	3	0	2	0
HBASE-9890	0	4	1	3	1	1	0
HBASE-10653	0	3	0	3	0	1	0
HBASE-10653	3	1901	0	3	1	1	0
HBASE-5138	0	380	1	3	0	3	0
HBASE-11230	0	105	1	3	0	3	0
HBASE-9611	0	213	1	4	1	1	0
HBASE-6591	0	35	1	4	1	3	0
HBASE-8219	0	11	1	3	1	3	0
HBASE-10	0	103	0	4	0	1	0
HBASE-10	103	105	1	4	1	1	0
HBASE-15343	0	3	1	3	0	7	0
HBASE-1500	0	1	0	3	0	1	0
HBASE-1500	1	4	0	1	0	1	1
HBASE-1500	4	7	1	1	1	1	1
HBASE-18266	0	43	1	3	1	14	0
HBASE-3146	0	7	0	3	0	1	0
HBASE-3146	7	40	1	3	1	1	0
HBASE-3012	0	33	0	4	0	1	0
HBASE-3012	33	40	1	4	1	1	0
HBASE-11535	0	20	1	3	1	1	0
HBASE-2113	0	1	1	3	0	1	0
HBASE-10354	0	35	1	3	1	7	0
HBASE-21147	0	1	1	4	1	4	0
HBASE-8662	0	4	0	3	0	7	0
HBASE-8662	4	46	1	3	1	7	0
HBASE-13683	0	1464	0	3	0	3	0
HBASE-10699	0	1034	0	3	0	4	0
HBASE-10699	1034	1051	1	3	1	4	0
HBASE-21481	0	106	1	3	1	4	0
HBASE-15671	0	3	1	3	1	7	0
HBASE-4268	0	4	0	3	0	2	0
HBASE-4268	4	143	0	3	1	2	0
HBASE-4268	143	427	1	3	0	2	0
HBASE-17108	0	1	1	3	0	1	0
HBASE-13112	0	1	1	3	1	1	0
HBASE-17019	0	923	0	3	1	7	0
HBASE-18463	0	658	0	4	0	7	0
HBASE-11589	0	11	0	3	0	1	0
HBASE-11589	11	15	1	3	1	1	0
HBASE-8462	0	120	1	3	1	1	0
HBASE-13895	0	20	1	2	1	1	0
HBASE-21143	0	7	1	3	1	1	0
HBASE-15941	0	244	0	3	1	4	0
HBASE-15941	244	280	1	3	1	4	0
HBASE-10242	0	614	0	3	1	7	0
HBASE-10242	614	1967	0	3	0	7	0
HBASE-15999	0	1	0	4	1	1	0
HBASE-15999	1	5	0	4	1	7	0
HBASE-15999	5	7	1	2	1	7	1
HBASE-15745	0	5	1	3	1	4	0
HBASE-407	0	3	0	4	0	4	0
HBASE-407	3	8	1	3	1	4	1
HBASE-14258	0	10	1	4	1	1	1
HBASE-18003	0	11	0	3	0	7	0
HBASE-18003	11	22	1	3	1	7	0
HBASE-8164	0	1	0	3	0	1	0
HBASE-8164	1	11	1	3	1	1	0
HBASE-17427	0	1	1	3	1	1	0
HBASE-11134	0	1	0	5	1	2	0
HBASE-11134	1	8	1	5	1	4	0
HBASE-10380	0	1942	0	4	1	4	0
HBASE-11355	0	15	1	3	1	4	0
HBASE-18389	0	4	1	4	1	1	0
HBASE-14057	0	14	0	4	0	3	0
HBASE-14057	14	18	1	4	1	3	0
HBASE-15571	0	1	1	3	1	4	0
HBASE-6800	0	2432	0	3	0	2	0
HBASE-4935	0	13	0	1	0	1	1
HBASE-4935	13	14	0	3	0	1	1
HBASE-4935	14	17	0	3	0	1	1
HBASE-4935	17	18	1	3	1	1	1
HBASE-13420	0	23	1	3	1	4	0
HBASE-11076	0	11	0	3	0	3	0
HBASE-11076	11	21	1	3	1	3	0
HBASE-4583	0	17	0	3	0	1	0
HBASE-4583	17	398	1	3	1	1	0
HBASE-6778	0	852	0	3	0	1	0
HBASE-6778	852	869	1	3	1	1	0
HBASE-8098	0	2254	0	4	0	4	0
HBASE-7589	0	47	0	3	1	1	0
HBASE-7589	47	722	1	3	0	1	0
HBASE-3645	0	569	0	3	0	4	0
HBASE-3645	569	1095	1	3	1	4	0
HBASE-8335	0	112	1	3	0	7	0
HBASE-9500	0	2073	0	4	0	4	0
HBASE-11714	0	2	1	3	1	1	0
HBASE-9514	0	5	0	3	1	1	0
HBASE-9514	5	20	1	1	1	1	1
HBASE-6822	0	51	1	3	1	1	0
HBASE-1131	0	123	0	3	0	4	0
HBASE-1131	123	143	0	3	1	4	0
HBASE-1131	143	144	1	3	1	4	0
HBASE-7495	0	46	1	3	1	4	0
HBASE-11819	0	46	0	4	0	6	0
HBASE-11819	46	1040	1	4	1	6	0
HBASE-16634	0	2	1	4	1	6	0
HBASE-16069	0	7	1	4	1	1	0
HBASE-17084	0	66	1	5	1	1	0
HBASE-1886	0	18	1	3	1	4	0
HBASE-20055	0	6	1	4	1	4	0
HBASE-16864	0	2	1	3	1	7	0
HBASE-14394	0	20	1	4	1	1	0
HBASE-5002	0	729	1	4	0	7	0
HBASE-6908	0	2418	0	3	0	2	0
HBASE-8286	0	1	1	3	1	3	0
HBASE-21166	0	1	1	3	0	1	0
HBASE-18038	0	25	1	2	1	7	0
HBASE-12808	0	24	1	3	1	4	0
HBASE-18840	0	605	0	3	1	7	0
HBASE-19206	0	555	0	4	1	4	0
HBASE-13899	0	1	1	3	1	7	0
HBASE-10135	0	1	1	4	1	1	0
HBASE-19078	0	78	0	3	0	7	0
HBASE-19078	78	83	1	3	1	7	0
HBASE-13587	0	1	0	2	0	6	0
HBASE-13587	1	924	1	3	0	6	1
HBASE-8109	0	2254	0	3	0	13	0
HBASE-11773	0	1	1	3	1	1	0
HBASE-4668	0	22	0	3	0	7	0
HBASE-4668	22	1577	1	3	1	7	0
HBASE-12470	0	1645	0	3	0	2	0
HBASE-21577	0	43	0	3	1	1	0
HBASE-21577	43	156	0	2	1	4	1
HBASE-19937	0	4	1	3	1	1	0
HBASE-16245	0	1031	0	3	0	1	0
HBASE-9089	0	2116	0	4	0	1	0
HBASE-20237	0	1	1	2	1	1	1
HBASE-20379	0	3	1	3	1	4	0
HBASE-12117	0	1689	0	3	0	14	0
HBASE-11502	0	4	1	3	1	1	0
HBASE-20010	0	454	0	3	0	1	0
HBASE-22169	0	3	0	3	1	1	0
HBASE-22169	3	41	0	2	1	1	1
HBASE-19940	0	7	1	3	0	7	0
HBASE-12993	0	48	1	3	1	1	0
HBASE-6622	0	5	0	3	0	1	0
HBASE-6622	5	6	1	3	1	1	0
HBASE-2352	0	74	1	3	1	1	0
HBASE-14866	0	5	0	3	0	4	0
HBASE-14866	5	20	1	3	1	4	0
HBASE-9203	0	2102	0	3	1	2	0
HBASE-13691	0	1463	0	3	0	4	0
HBASE-2254	0	1	1	4	0	4	0
HBASE-22048	0	1	0	4	0	1	0
HBASE-22048	1	64	0	4	1	1	0
HBASE-11037	0	1	1	3	0	6	0
HBASE-3948	0	8	0	4	0	4	0
HBASE-3948	8	12	0	1	0	4	1
HBASE-3948	12	14	1	1	1	4	1
HBASE-7921	0	58	1	4	1	1	0
HBASE-9928	0	38	1	3	0	6	0
HBASE-15344	0	109	1	3	1	7	0
HBASE-14286	0	620	1	5	1	1	0
HBASE-15707	0	2	1	3	0	1	0
HBASE-8119	0	10	0	3	0	1	0
HBASE-8119	10	26	0	2	0	1	1
HBASE-8119	26	27	1	2	1	1	1
HBASE-16776	0	1	1	5	1	6	0
HBASE-16888	0	174	1	4	1	4	0
HBASE-146	0	25	1	4	0	1	0
HBASE-8641	0	1	1	4	1	1	0
HBASE-63	0	11	0	4	0	4	0
HBASE-63	11	91	0	3	0	4	1
HBASE-63	91	151	0	4	0	4	1
HBASE-63	151	182	1	4	1	4	1
HBASE-20078	0	15	0	3	1	3	0
HBASE-20078	15	17	1	3	1	1	0
HBASE-7748	0	2	1	3	1	2	0
HBASE-17444	0	856	0	3	0	1	0
HBASE-16899	0	938	0	3	0	7	0
HBASE-21487	0	68	0	3	0	1	0
HBASE-21487	68	69	0	3	1	1	0
HBASE-21487	69	106	1	3	1	1	0
HBASE-7957	0	25	1	3	1	1	0
HBASE-6085	0	7	1	3	0	1	0
HBASE-22256	0	29	0	3	0	1	0
HBASE-6693	0	1	1	5	0	1	0
HBASE-20603	0	363	0	4	1	1	0
HBASE-10774	0	1	0	4	0	6	0
HBASE-10774	1	9	1	4	1	6	0
HBASE-1652	0	343	1	3	0	1	0
HBASE-3334	0	4	1	3	0	3	0
HBASE-8304	0	329	0	3	0	1	0
HBASE-8304	329	335	1	3	1	1	0
HBASE-3178	0	1317	1	4	0	4	0
HBASE-3207	0	1	1	3	1	1	0
HBASE-9441	0	11	1	4	1	6	0
HBASE-18990	0	5	1	5	1	1	0
HBASE-14714	0	1	1	5	1	4	0
HBASE-4336	0	82	0	3	0	3	0
HBASE-4336	82	263	0	2	0	3	1
HBASE-4336	263	272	1	2	1	3	1
HBASE-9793	0	1	1	3	1	1	0
HBASE-330	0	2	1	4	0	1	0
HBASE-4923	0	273	1	3	0	1	0
HBASE-12582	0	8	1	3	1	4	0
HBASE-2949	0	1414	1	3	0	2	0
HBASE-17714	0	1	1	3	0	1	0
HBASE-6656	0	444	0	3	0	1	0
HBASE-6656	444	460	1	3	0	7	0
HBASE-8827	0	2148	0	3	0	7	0
HBASE-20525	0	378	0	2	0	14	0
HBASE-12502	0	1004	1	3	0	7	0
HBASE-8262	0	1	1	3	1	1	0
HBASE-17518	0	436	1	4	0	1	0
HBASE-18419	0	1	0	2	1	1	0
HBASE-18419	1	3	1	2	1	7	0
HBASE-7609	0	2310	0	5	0	7	0
HBASE-14007	0	1	0	4	1	1	0
HBASE-14007	1	362	1	4	1	4	0
HBASE-15597	0	224	0	2	1	1	0
HBASE-15597	224	284	0	2	0	1	0
HBASE-15597	284	288	0	2	1	1	0
HBASE-15597	288	341	1	2	1	1	0
HBASE-4092	0	14	1	4	1	4	0
HBASE-15576	0	234	0	3	1	2	0
HBASE-15576	234	418	0	3	1	7	0
HBASE-15576	418	432	1	3	1	2	0
HBASE-7794	0	485	1	5	1	4	0
HBASE-5171	0	14	1	3	0	1	0
HBASE-5558	0	1128	1	3	0	1	0
HBASE-15239	0	1	1	5	1	7	0
HBASE-20706	0	12	1	2	1	7	0
HBASE-21956	0	14	1	3	0	7	0
HBASE-20915	0	2	1	3	0	3	0
HBASE-13690	0	1463	0	2	0	4	0
HBASE-13886	0	6	1	3	1	7	0
HBASE-20140	0	436	0	4	1	4	0
HBASE-22146	0	1	0	3	1	1	0
HBASE-22146	1	44	0	3	1	1	0
HBASE-20495	0	385	0	3	1	6	0
HBASE-4033	0	12	1	3	0	1	0
HBASE-22032	0	4	1	3	1	4	0
HBASE-18178	0	12	1	3	1	7	0
HBASE-2833	0	1464	1	3	0	1	0
HBASE-4767	0	5	1	2	0	1	0
HBASE-6993	0	574	0	3	1	7	0
HBASE-6993	574	2405	0	3	0	7	0
HBASE-14814	0	921	1	3	1	7	0
HBASE-18952	0	26	1	3	0	7	0
HBASE-21269	0	4	0	3	0	7	0
HBASE-21269	4	14	1	3	1	7	0
HBASE-14920	0	171	1	3	1	7	0
HBASE-19015	0	23	1	3	0	1	0
HBASE-13094	0	539	0	3	0	13	0
HBASE-13094	539	1032	1	3	1	13	0
HBASE-7275	0	765	1	4	0	1	0
HBASE-8279	0	14	1	4	1	1	0
HBASE-18203	0	706	0	3	0	4	0
HBASE-21793	0	109	0	3	0	7	0
HBASE-596	0	2	1	5	0	2	0
HBASE-5835	0	381	1	3	0	1	0
HBASE-16660	0	7	1	2	1	1	0
HBASE-16414	0	67	1	3	1	4	0
HBASE-1329	0	3	0	3	0	2	0
HBASE-1329	3	11	0	1	0	2	1
HBASE-1329	11	59	1	1	1	2	1
HBASE-3999	0	440	1	4	1	4	0
HBASE-10112	0	1	1	4	1	1	0
HBASE-11944	0	1	1	3	1	1	0
HBASE-11017	0	1	1	3	1	6	0
HBASE-8428	0	1	1	3	1	1	0
HBASE-19764	0	76	0	4	0	7	0
HBASE-19764	76	164	1	4	1	7	0
HBASE-15915	0	1	1	3	1	7	0
HBASE-10577	0	161	1	3	0	1	0
HBASE-6744	0	45	1	3	0	4	0
HBASE-14867	0	31	0	3	0	1	0
HBASE-14867	31	44	1	3	1	1	0
HBASE-10366	0	3	1	2	1	1	0
HBASE-13383	0	1	1	3	1	1	0
HBASE-8936	0	454	1	5	1	1	0
HBASE-10272	0	3	1	2	1	1	0
HBASE-18553	0	1	0	3	0	7	0
HBASE-18553	1	6	1	3	1	7	0
HBASE-13645	0	13	1	4	1	4	0
HBASE-15851	0	3	0	3	0	7	0
HBASE-15851	3	9	1	3	1	7	0
HBASE-336	0	6	0	4	1	1	0
HBASE-336	6	56	1	4	0	1	0
HBASE-10650	0	2	1	3	1	7	0
HBASE-13780	0	1	1	3	1	4	0
HBASE-19255	0	1	1	3	1	1	0
HBASE-4386	0	23	1	2	1	1	0
HBASE-11962	0	57	1	4	0	4	0
HBASE-3381	0	1	1	3	0	1	0
HBASE-18062	0	730	0	3	1	7	0
HBASE-2838	0	11	1	3	1	7	0
HBASE-18293	0	1	1	3	1	7	0
HBASE-8006	0	2	1	4	1	7	0
HBASE-8202	0	49	0	3	0	4	0
HBASE-8202	49	2241	0	3	1	4	0
HBASE-5845	0	4	1	4	1	1	0
HBASE-16900	0	938	0	3	0	7	0
HBASE-9106	0	1	1	3	1	6	0
HBASE-7292	0	1587	1	4	0	4	0
HBASE-9284	0	8	1	3	0	1	0
HBASE-17431	0	4	1	4	1	1	0
HBASE-6652	0	2456	0	3	1	1	0
HBASE-5123	0	1193	1	3	0	4	0
HBASE-21695	0	2	1	3	1	1	0
HBASE-20141	0	10	1	3	1	1	0
HBASE-16602	0	3	1	3	0	1	0
HBASE-19320	0	411	0	3	1	4	0
HBASE-19320	411	540	0	2	1	4	1
HBASE-10574	0	4	1	2	0	6	0
HBASE-18889	0	596	0	3	0	1	0
HBASE-17849	0	7	0	3	0	1	0
HBASE-17849	7	70	1	3	1	1	0
HBASE-14014	0	155	0	3	0	7	0
HBASE-14014	155	1414	0	3	0	4	0
HBASE-10753	0	1889	0	3	0	1	0
HBASE-19609	0	3	1	4	1	7	0
HBASE-3656	0	2983	0	3	0	3	0
HBASE-20409	0	2	1	5	1	4	0
HBASE-2935	0	65	0	4	0	1	0
HBASE-2935	65	71	1	4	1	1	0
HBASE-14078	0	29	0	3	0	4	0
HBASE-14078	29	43	1	3	1	4	0
HBASE-17129	0	3	1	4	1	4	0
HBASE-14362	0	26	1	2	0	1	0
HBASE-15284	0	1184	0	3	1	4	0
HBASE-926	0	1	0	1	0	4	0
HBASE-926	1	2	1	1	1	1	0
HBASE-10905	0	97	1	3	1	2	0
HBASE-500	0	38	0	3	0	1	0
HBASE-500	38	39	0	3	1	1	0
HBASE-500	39	235	1	3	0	1	0
HBASE-17740	0	6	0	3	0	7	0
HBASE-17740	6	9	1	2	1	7	1
HBASE-1428	0	36	1	4	1	7	1
HBASE-17969	0	749	0	3	1	4	0
HBASE-21246	0	77	1	3	1	7	0
HBASE-19595	0	6	0	1	0	3	0
HBASE-19595	6	510	0	3	0	3	1
HBASE-22095	0	1	1	3	1	1	0
HBASE-16735	0	12	1	3	1	7	0
HBASE-21314	0	16	0	3	0	7	0
HBASE-21314	16	22	1	3	1	7	0
HBASE-14693	0	2	0	3	0	4	0
HBASE-14693	2	17	1	3	1	4	0
HBASE-6021	0	1	1	4	1	1	0
HBASE-2602	0	1515	1	3	0	7	0
HBASE-4678	0	307	1	4	0	4	0
HBASE-3670	0	44	0	3	0	1	0
HBASE-3670	44	45	1	3	1	1	0
HBASE-15101	0	1	0	3	0	1	0
HBASE-15101	1	7	1	3	1	1	0
HBASE-17992	0	511	1	3	0	1	0
HBASE-9117	0	98	0	3	1	1	0
HBASE-9117	98	203	0	3	1	1	0
HBASE-9117	203	481	1	2	1	1	1
HBASE-4200	0	1030	1	4	0	7	0
HBASE-6874	0	7	0	3	1	4	0
HBASE-6874	7	212	1	3	1	7	0
HBASE-21243	0	11	0	5	0	4	0
HBASE-21243	11	231	0	5	1	4	0
HBASE-17963	0	2	1	3	0	1	0
HBASE-4641	0	8	1	2	1	1	0
HBASE-12715	0	1	1	3	0	1	0
HBASE-19629	0	1	1	3	1	7	0
HBASE-16708	0	50	0	3	0	4	0
HBASE-16708	50	53	1	3	1	4	0
HBASE-8761	0	1	1	3	0	1	0
HBASE-21072	0	8	1	3	1	7	0
HBASE-17970	0	1	1	3	1	1	0
HBASE-14439	0	373	0	3	1	7	0
HBASE-14439	373	387	0	3	1	7	0
HBASE-14439	387	898	0	3	1	4	0
HBASE-14439	898	899	0	3	0	4	0
HBASE-14439	899	1339	0	2	0	4	1
HBASE-9485	0	86	1	3	1	1	0
HBASE-2434	0	2411	1	3	0	4	0
HBASE-20156	0	434	0	3	1	2	0
HBASE-14809	0	1	0	3	0	1	0
HBASE-14809	1	3	1	3	1	1	0
HBASE-17417	0	9	0	4	0	7	0
HBASE-17417	9	16	1	4	1	7	0
HBASE-11848	0	1722	0	3	1	4	0
HBASE-15925	0	9	0	1	0	1	0
HBASE-15925	9	38	1	1	1	1	0
HBASE-14578	0	2	1	3	1	1	0
HBASE-4629	0	5	1	3	1	2	0
HBASE-7713	0	41	1	4	0	1	0
HBASE-19430	0	2	1	3	1	7	0
HBASE-16389	0	1	1	3	0	1	0
HBASE-7813	0	8	1	3	1	1	0
HBASE-4707	0	302	1	3	1	1	0
HBASE-2598	0	1	1	3	0	4	0
HBASE-8097	0	4	1	3	1	1	0
HBASE-10324	0	2	1	3	1	4	0
HBASE-21937	0	64	1	3	1	7	0
HBASE-21277	0	2	1	3	1	7	0
HBASE-14539	0	1	1	4	1	7	0
HBASE-12024	0	4	1	5	0	1	0
HBASE-18506	0	2	0	1	0	1	0
HBASE-18506	2	17	1	1	1	1	0
HBASE-14200	0	2	1	4	1	6	0
HBASE-20860	0	8	1	3	1	7	0
HBASE-7284	0	1	0	5	0	4	0
HBASE-7284	1	2	1	5	1	4	0
HBASE-6312	0	6	0	4	0	4	0
HBASE-6312	6	16	1	4	1	4	0
HBASE-13835	0	21	1	3	1	1	0
HBASE-16972	0	6	1	3	1	4	0
HBASE-8030	0	15	1	3	1	1	0
HBASE-20070	0	2	0	1	0	1	0
HBASE-20070	2	8	1	1	1	1	0
HBASE-1361	0	5	1	3	1	3	0
