issuekey	start	end	is_dead	priority	is_assigned	issuetype	has_priority_change	has_desc_change	comment_count
HBASE-16541	1	3	1	3	1	4	1	0	11
HBASE-14955	0	5	0	3	0	7	0	0	1
HBASE-14955	5	6	0	3	0	7	0	0	3
HBASE-14955	6	7	0	3	1	7	0	0	5
HBASE-14955	7	8	0	3	1	7	0	0	6
HBASE-14955	8	9	0	3	1	7	0	0	10
HBASE-14955	9	335	0	3	1	7	0	0	11
HBASE-14955	335	336	0	3	1	7	0	0	13
HBASE-14955	336	1259	0	3	1	7	0	0	17
HBASE-20917	0	1	0	3	1	1	0	0	3
HBASE-20917	1	2	0	3	1	1	0	0	7
HBASE-20917	2	3	0	3	1	1	0	0	11
HBASE-20917	3	20	0	3	1	1	0	0	12
HBASE-20917	20	29	0	3	1	1	0	0	13
HBASE-20917	29	30	0	3	1	1	0	0	15
HBASE-20917	30	146	0	3	1	1	0	0	24
HBASE-20917	146	147	0	3	1	1	0	0	27
HBASE-20917	147	151	0	3	1	1	0	0	28
HBASE-20917	151	153	0	3	1	1	0	0	30
HBASE-20917	153	178	1	3	1	1	0	0	31
HBASE-18828	0	187	0	1	1	7	0	0	1
HBASE-18828	187	188	0	1	1	7	0	0	2
HBASE-18828	188	203	0	1	1	7	0	0	3
HBASE-18828	203	204	1	1	1	7	0	0	25
HBASE-11613	0	8	0	4	0	1	0	0	3
HBASE-11613	8	12	0	4	0	1	0	0	4
HBASE-11613	12	20	1	4	0	1	0	0	5
HBASE-20787	0	14	1	4	1	7	0	0	3
HBASE-21775	0	1	0	3	1	1	0	1	1
HBASE-21775	1	2	0	3	1	1	0	1	6
HBASE-21775	2	3	0	3	1	1	0	1	13
HBASE-21775	3	5	0	3	1	1	0	1	21
HBASE-21775	5	6	0	3	1	1	0	1	27
HBASE-21775	6	7	0	3	1	1	0	1	35
HBASE-21775	7	12	0	3	1	1	0	1	41
HBASE-21775	12	13	0	3	1	1	0	1	45
HBASE-21775	13	14	1	3	1	1	0	1	48
HBASE-2962	0	3	1	3	0	1	0	0	3
HBASE-4450	0	1	1	3	1	6	0	0	6
HBASE-15584	0	7	0	4	0	7	0	0	1
HBASE-15584	7	49	0	4	0	7	0	0	2
HBASE-15584	49	61	0	4	0	7	0	0	4
HBASE-15584	61	69	0	4	0	7	0	0	6
HBASE-15584	69	70	0	4	0	7	0	0	10
HBASE-15584	70	73	1	4	0	7	0	0	16
HBASE-6372	0	15	0	4	0	4	0	0	1
HBASE-6372	15	16	0	4	0	4	0	0	6
HBASE-6372	16	19	0	4	1	4	0	0	7
HBASE-6372	19	20	0	4	1	4	0	0	8
HBASE-6372	20	23	0	4	1	4	0	0	10
HBASE-6372	23	24	0	4	1	4	0	0	15
HBASE-6372	24	25	0	4	1	4	0	0	16
HBASE-6372	25	26	0	4	1	4	0	0	20
HBASE-6372	26	33	0	4	1	4	0	0	22
HBASE-6372	33	34	0	4	1	4	0	0	25
HBASE-6372	34	42	0	4	1	4	0	0	27
HBASE-6372	42	45	1	4	1	4	0	0	28
HBASE-21264	0	2	0	2	0	1	0	0	1
HBASE-21264	2	16	0	2	0	1	0	0	2
HBASE-21264	16	230	0	2	0	1	0	0	3
HBASE-19050	0	1	0	4	1	3	0	0	2
HBASE-19050	1	12	0	4	1	3	0	0	3
HBASE-19050	12	18	1	4	1	3	0	0	4
HBASE-11005	0	1	1	5	1	1	0	0	2
HBASE-5186	0	14	0	3	1	4	0	0	1
HBASE-5186	14	15	0	3	1	4	0	0	5
HBASE-5186	15	17	0	3	1	4	0	0	6
HBASE-5186	17	18	0	3	1	4	0	0	9
HBASE-5186	18	19	0	3	1	4	0	0	15
HBASE-5186	19	20	0	3	1	4	0	0	20
HBASE-5186	20	21	0	3	1	4	0	0	31
HBASE-5186	21	22	1	3	1	4	0	0	43
HBASE-21682	0	1	1	3	1	7	0	0	4
HBASE-4042	0	28	1	3	0	1	0	0	4
HBASE-10759	0	86	1	4	1	4	0	0	1
HBASE-5984	0	1	0	3	1	6	0	0	6
HBASE-5984	1	2	1	3	1	6	0	0	8
HBASE-6968	0	1	0	3	0	4	0	0	1
HBASE-6968	1	14	0	3	0	4	0	1	3
HBASE-6968	14	1499	1	3	0	4	0	1	4
HBASE-1939	0	1	0	3	1	2	0	0	18
HBASE-1939	1	2	0	3	1	2	0	0	25
HBASE-1939	2	5	1	3	1	2	0	0	26
HBASE-21278	0	1	0	3	0	1	0	0	2
HBASE-21278	1	2	0	3	0	1	0	0	3
HBASE-21278	2	3	0	3	0	1	0	0	6
HBASE-21278	3	4	0	3	0	1	0	0	11
HBASE-21278	4	5	0	3	0	1	0	0	14
HBASE-21278	5	6	0	3	1	1	0	0	19
HBASE-21278	6	7	0	2	1	1	1	0	23
HBASE-21278	7	8	1	2	1	7	1	0	24
HBASE-8425	0	5	1	3	1	1	0	0	1
HBASE-10016	0	6	0	3	1	7	0	0	2
HBASE-10016	6	2007	0	3	1	7	0	0	3
HBASE-6945	0	5	0	3	1	1	0	0	5
HBASE-6945	5	6	0	3	1	1	0	0	10
HBASE-6945	6	7	0	3	1	1	0	0	12
HBASE-6945	7	8	0	3	1	1	0	0	13
HBASE-6945	8	14	0	3	1	1	0	0	18
HBASE-6945	14	15	0	3	1	1	0	0	22
HBASE-6945	15	18	0	3	1	1	0	0	23
HBASE-6945	18	20	0	3	1	1	0	0	26
HBASE-6945	20	21	0	3	1	1	0	0	27
HBASE-6945	21	22	0	3	1	1	0	0	29
HBASE-6945	22	26	0	3	1	1	0	0	30
HBASE-6945	26	27	0	3	1	1	0	0	31
HBASE-6945	27	39	0	3	1	1	0	0	33
HBASE-6945	39	40	0	3	1	7	0	0	34
HBASE-6945	40	41	0	3	1	7	0	0	37
HBASE-6945	41	46	0	3	1	7	0	0	41
HBASE-6945	46	76	0	3	1	7	0	0	42
HBASE-6945	76	91	0	3	1	7	0	0	43
HBASE-6945	91	145	0	3	1	7	0	0	46
HBASE-6945	145	182	1	3	1	7	0	0	47
HBASE-13903	0	1	0	4	1	4	0	0	2
HBASE-13903	1	830	0	4	1	4	0	0	3
HBASE-13903	830	1436	0	4	0	4	0	0	3
HBASE-5885	0	1	0	3	0	1	0	0	5
HBASE-5885	1	2	1	1	1	1	1	0	15
HBASE-2896	0	63	0	3	0	2	0	1	3
HBASE-2896	63	95	1	3	1	2	0	1	4
HBASE-20309	0	17	0	3	0	1	0	1	1
HBASE-20309	17	419	0	3	1	1	0	1	2
HBASE-7288	0	1	0	3	0	7	0	0	2
HBASE-7288	1	25	1	3	0	7	0	0	3
HBASE-10236	0	2	0	5	1	4	0	1	4
HBASE-10236	2	165	0	5	1	4	0	1	5
HBASE-10236	165	196	1	5	1	4	0	1	6
HBASE-23	0	5	0	4	0	1	0	0	1
HBASE-23	5	47	0	4	0	1	0	0	2
HBASE-23	47	154	0	4	1	1	0	0	3
HBASE-23	154	156	0	4	1	1	0	0	4
HBASE-23	156	173	0	4	1	1	0	1	4
HBASE-23	173	174	0	4	1	1	0	1	15
HBASE-23	174	175	1	4	1	1	0	1	17
HBASE-15432	0	280	0	3	0	2	0	0	1
HBASE-15432	280	281	0	3	0	2	0	0	2
HBASE-15432	281	282	0	3	1	2	0	0	3
HBASE-15432	282	283	1	3	1	2	0	0	7
HBASE-12016	0	1	0	4	1	4	0	1	7
HBASE-12016	1	19	0	4	1	4	0	1	10
HBASE-12016	19	20	1	4	1	4	0	1	26
HBASE-1519	0	1	1	3	0	1	0	0	1
HBASE-4758	0	3	0	4	1	1	0	0	2
HBASE-4758	3	101	1	4	1	1	0	0	5
HBASE-8764	0	29	0	3	1	1	0	0	1
HBASE-8764	29	31	0	3	1	1	0	0	2
HBASE-8764	31	35	0	3	1	1	0	0	3
HBASE-8764	35	36	0	3	1	1	0	0	7
HBASE-8764	36	37	0	3	1	1	0	0	15
HBASE-8764	37	38	1	3	1	1	0	0	19
HBASE-11344	0	7	0	3	0	4	0	0	1
HBASE-11344	7	18	0	3	0	4	0	0	2
HBASE-11344	18	19	1	3	1	4	0	0	6
HBASE-9704	0	551	1	4	1	1	0	0	1
HBASE-15650	0	1	0	3	1	1	0	0	10
HBASE-15650	1	2	1	3	1	1	0	0	24
HBASE-20493	0	1	1	4	1	3	0	0	2
HBASE-7530	0	1	1	3	1	1	0	0	4
HBASE-20005	0	15	1	3	0	1	0	0	1
HBASE-4619	0	1175	1	3	0	1	0	0	2
HBASE-16639	0	1	1	4	1	6	0	0	5
HBASE-20169	0	3	0	2	1	1	1	0	5
HBASE-20169	3	7	0	2	1	1	1	0	6
HBASE-20169	7	10	0	2	1	1	1	0	12
HBASE-20169	10	11	0	2	1	1	1	0	19
HBASE-20169	11	17	0	2	1	1	1	0	23
HBASE-20169	17	18	0	3	1	1	1	0	24
HBASE-20169	18	37	0	3	1	1	1	0	25
HBASE-20169	37	52	0	3	1	1	1	0	34
HBASE-20169	52	53	1	2	1	1	1	0	36
HBASE-27	0	9	0	4	0	1	0	0	3
HBASE-27	9	13	0	4	0	1	0	0	4
HBASE-27	13	31	0	4	1	1	0	0	4
HBASE-27	31	43	0	4	1	1	0	0	4
HBASE-27	43	46	0	1	1	1	1	0	5
HBASE-27	46	47	0	1	1	1	1	0	9
HBASE-27	47	48	0	1	1	1	1	0	10
HBASE-27	48	49	1	1	1	1	1	0	11
HBASE-9705	0	2056	0	4	0	4	0	0	2
HBASE-8686	0	1	1	3	1	1	0	0	4
HBASE-14620	0	587	0	3	1	7	0	0	1
HBASE-14620	587	669	0	3	1	7	0	0	3
HBASE-14620	669	671	0	3	1	7	0	0	5
HBASE-14620	671	748	0	3	1	7	0	0	6
HBASE-14620	748	756	0	3	1	7	0	0	7
HBASE-14620	756	792	1	3	1	7	0	0	7
HBASE-4565	0	3	0	3	0	1	0	0	2
HBASE-4565	3	4	0	3	1	1	0	0	3
HBASE-4565	4	16	0	3	1	1	0	0	4
HBASE-4565	16	32	0	3	1	1	0	0	5
HBASE-4565	32	34	0	3	1	1	0	0	8
HBASE-4565	34	78	0	3	1	1	0	0	9
HBASE-4565	78	86	0	3	1	1	0	0	10
HBASE-4565	86	163	0	3	1	1	0	0	11
HBASE-4565	163	164	0	3	1	1	0	0	12
HBASE-4565	164	170	0	3	1	1	0	0	13
HBASE-4565	170	348	0	3	1	1	0	0	15
HBASE-4565	348	352	0	3	1	1	0	0	16
HBASE-4565	352	354	0	3	1	1	0	0	18
HBASE-4565	354	355	1	3	1	1	0	0	19
HBASE-15702	0	1	0	5	0	4	0	0	5
HBASE-15702	1	3	0	5	0	4	0	0	8
HBASE-15702	3	4	0	5	0	4	0	0	21
HBASE-15702	4	7	0	5	0	4	0	0	26
HBASE-15702	7	433	0	5	0	4	0	0	27
HBASE-15702	433	1121	0	5	1	4	0	0	29
HBASE-3779	0	5	0	3	1	4	0	0	2
HBASE-3779	5	6	0	3	1	4	0	0	13
HBASE-3779	6	518	0	3	1	4	0	0	16
HBASE-3779	518	519	0	3	1	4	0	0	17
HBASE-3779	519	523	0	3	1	4	0	0	18
HBASE-3779	523	1671	1	3	1	4	0	0	19
HBASE-6722	0	1533	1	3	0	1	0	0	1
HBASE-8930	0	3	0	2	0	1	1	0	1
HBASE-8930	3	35	0	2	0	1	1	0	2
HBASE-8930	35	41	0	2	0	1	1	0	3
HBASE-8930	41	42	0	2	1	1	1	0	12
HBASE-8930	42	43	0	2	1	1	1	0	19
HBASE-8930	43	44	0	2	1	1	1	0	29
HBASE-8930	44	50	0	2	1	1	1	0	31
HBASE-8930	50	54	0	2	1	1	1	0	32
HBASE-8930	54	55	0	2	1	1	1	0	39
HBASE-8930	55	56	0	2	1	1	1	0	46
HBASE-8930	56	60	0	2	1	1	1	0	52
HBASE-8930	60	61	1	2	1	1	1	0	64
HBASE-19722	0	117	0	3	0	7	0	1	3
HBASE-19722	117	118	0	3	1	7	0	1	5
HBASE-19722	118	119	0	3	1	7	0	1	9
HBASE-19722	119	120	0	3	1	7	0	1	10
HBASE-19722	120	122	0	3	1	7	0	1	11
HBASE-19722	122	123	0	3	1	7	0	1	12
HBASE-19722	123	124	0	3	1	7	0	1	13
HBASE-19722	124	125	0	3	1	7	0	1	17
HBASE-19722	125	129	0	3	1	7	0	1	18
HBASE-19722	129	131	0	3	1	7	0	1	19
HBASE-19722	131	133	0	3	1	7	0	1	20
HBASE-19722	133	134	0	3	1	7	0	1	22
HBASE-19722	134	137	0	3	1	7	0	1	23
HBASE-19722	137	138	0	3	1	7	0	1	24
HBASE-19722	138	139	0	3	1	7	0	1	25
HBASE-19722	139	140	0	3	1	7	0	1	31
HBASE-19722	140	145	0	3	1	7	0	1	33
HBASE-19722	145	170	0	3	1	7	0	1	36
HBASE-19722	170	171	0	3	1	7	0	1	39
HBASE-19722	171	174	0	3	1	7	0	1	41
HBASE-19722	174	226	0	3	1	7	0	1	50
HBASE-19722	226	342	0	3	1	7	0	1	51
HBASE-19722	342	347	0	2	1	7	1	1	56
HBASE-19722	347	374	1	2	1	7	1	1	59
HBASE-17507	0	2	0	3	1	3	0	0	12
HBASE-17507	2	849	0	3	1	3	0	0	13
HBASE-3193	0	1	1	3	0	1	0	0	1
HBASE-9664	0	1	0	3	1	6	0	1	2
HBASE-9664	1	5	0	3	1	6	0	1	3
HBASE-9664	5	6	0	3	1	6	0	1	6
HBASE-9664	6	8	1	3	1	6	0	1	8
HBASE-6482	0	1	0	3	0	7	0	0	1
HBASE-6482	1	15	1	3	1	7	0	0	1
HBASE-13738	0	4	0	4	1	1	0	0	3
HBASE-13738	4	53	0	4	1	1	0	0	5
HBASE-13738	53	54	0	4	1	1	0	0	6
HBASE-13738	54	58	0	4	1	1	0	0	7
HBASE-13738	58	1461	0	4	1	1	0	0	8
HBASE-13126	0	17	0	1	0	3	0	0	7
HBASE-13126	17	18	0	1	0	3	0	0	9
HBASE-13126	18	581	0	1	0	3	0	0	12
HBASE-13126	581	895	0	1	0	3	0	0	13
HBASE-13126	895	972	0	2	0	3	1	0	13
HBASE-13126	972	1544	0	2	0	3	1	0	15
HBASE-20112	0	43	1	2	0	3	0	0	2
HBASE-9086	0	2	0	3	0	5	0	0	7
HBASE-9086	2	3	0	3	0	5	0	0	12
HBASE-9086	3	4	0	3	0	5	0	0	14
HBASE-9086	4	5	0	3	0	5	0	0	15
HBASE-9086	5	2121	0	3	0	5	0	0	16
HBASE-16865	0	15	0	3	1	7	0	0	1
HBASE-16865	15	16	0	3	1	7	0	0	2
HBASE-16865	16	18	1	3	1	7	0	0	6
HBASE-17536	0	846	0	3	1	1	0	0	1
HBASE-8642	0	1	0	4	1	4	0	0	4
HBASE-8642	1	2	0	4	1	4	0	0	13
HBASE-8642	2	3	0	4	1	4	0	0	17
HBASE-8642	3	5	0	4	1	4	0	0	21
HBASE-8642	5	21	0	4	1	4	0	0	25
HBASE-8642	21	25	0	4	1	4	0	0	26
HBASE-8642	25	54	0	4	1	4	0	0	27
HBASE-8642	54	201	0	4	1	4	0	0	28
HBASE-8642	201	468	0	4	1	4	0	0	29
HBASE-8642	468	501	0	4	1	4	0	0	30
HBASE-8642	501	754	0	4	1	4	0	0	31
HBASE-8642	754	755	0	4	1	4	0	0	32
HBASE-8642	755	756	0	4	1	4	0	0	33
HBASE-8642	756	757	0	3	1	4	1	1	39
HBASE-8642	757	759	0	3	1	4	1	1	42
HBASE-8642	759	761	0	3	1	4	1	1	44
HBASE-8642	761	763	0	3	1	4	1	1	45
HBASE-8642	763	765	0	3	1	4	1	1	48
HBASE-8642	765	766	0	3	1	4	1	1	50
HBASE-8642	766	768	0	3	1	4	1	1	52
HBASE-8642	768	769	0	3	1	4	1	1	54
HBASE-8642	769	772	0	3	1	4	1	1	55
HBASE-8642	772	777	0	3	1	4	1	1	56
HBASE-8642	777	778	1	3	1	4	1	1	58
HBASE-8700	0	1	0	3	1	1	0	0	1
HBASE-8700	1	4	0	3	1	1	0	1	5
HBASE-8700	4	5	0	3	1	1	0	1	8
HBASE-8700	5	6	0	3	1	1	0	1	11
HBASE-8700	6	12	0	3	1	1	0	1	17
HBASE-8700	12	13	1	3	1	1	0	1	19
HBASE-15644	0	1	0	3	1	3	0	0	7
HBASE-15644	1	2	0	3	1	3	0	1	12
HBASE-15644	2	5	1	3	1	3	0	1	13
HBASE-1604	0	13	0	3	0	1	0	0	1
HBASE-1604	13	31	1	3	0	1	0	0	6
HBASE-17707	0	1	0	4	0	2	0	0	10
HBASE-17707	1	2	0	4	0	2	0	0	16
HBASE-17707	2	3	0	4	1	2	0	0	20
HBASE-17707	3	5	0	4	1	2	0	0	21
HBASE-17707	5	6	0	4	1	2	0	0	22
HBASE-17707	6	7	0	4	1	2	0	0	32
HBASE-17707	7	8	0	4	1	2	0	0	35
HBASE-17707	8	9	0	4	1	2	0	0	39
HBASE-17707	9	10	0	4	1	2	0	0	41
HBASE-17707	10	15	0	4	1	2	0	0	42
HBASE-17707	15	16	0	4	1	2	0	0	44
HBASE-17707	16	17	0	4	1	2	0	0	47
HBASE-17707	17	18	0	4	1	2	0	0	53
HBASE-17707	18	19	0	4	1	2	0	0	55
HBASE-17707	19	21	0	4	1	2	0	0	56
HBASE-17707	21	22	0	4	1	2	0	0	57
HBASE-17707	22	23	0	4	1	2	0	0	60
HBASE-17707	23	73	0	4	1	2	0	0	62
HBASE-17707	73	91	0	4	1	2	0	0	63
HBASE-17707	91	92	0	4	1	2	0	0	66
HBASE-17707	92	112	0	4	1	2	0	0	71
HBASE-17707	112	812	0	4	1	2	0	0	74
HBASE-18725	0	12	0	4	0	7	0	0	1
HBASE-18725	12	15	1	2	0	7	1	0	2
HBASE-20357	0	58	0	3	1	4	0	1	1
HBASE-20357	58	59	0	3	1	4	0	1	3
HBASE-20357	59	60	0	3	1	4	0	1	4
HBASE-20357	60	61	0	3	1	4	0	1	9
HBASE-20357	61	77	0	3	1	4	0	1	11
HBASE-20357	77	80	0	3	1	4	0	1	14
HBASE-20357	80	84	1	3	1	4	0	1	18
HBASE-13881	0	1	0	3	0	1	0	0	2
HBASE-13881	1	5	0	3	0	1	0	0	4
HBASE-13881	5	41	1	3	0	1	0	0	5
HBASE-15086	0	10	0	3	0	5	0	0	1
HBASE-15086	10	473	0	3	1	5	0	0	5
HBASE-15086	473	474	0	3	1	5	0	0	7
HBASE-15086	474	543	0	3	1	5	0	0	8
HBASE-15086	543	544	1	3	1	5	0	0	9
HBASE-4774	0	1247	1	3	0	5	0	0	3
HBASE-13347	0	18	0	3	0	1	0	0	2
HBASE-13347	18	33	0	3	0	1	0	0	3
HBASE-13347	33	214	0	3	0	1	0	0	4
HBASE-13347	214	215	0	3	0	1	0	0	5
HBASE-13347	215	219	0	3	0	1	0	0	6
HBASE-13347	219	222	0	3	0	1	0	0	7
HBASE-13347	222	237	0	3	0	1	0	0	12
HBASE-13347	237	238	0	3	0	1	0	0	14
HBASE-13347	238	241	0	4	1	4	1	1	28
HBASE-13347	241	242	1	4	1	4	1	1	29
HBASE-6738	0	14	0	2	0	1	0	1	1
HBASE-6738	14	17	0	2	0	1	0	1	5
HBASE-6738	17	26	1	2	1	1	0	1	6
HBASE-18721	0	1	1	4	1	7	0	0	3
HBASE-7072	0	1	1	3	1	1	0	0	5
HBASE-14686	0	1	0	3	0	5	0	0	2
HBASE-14686	1	1306	0	3	0	5	0	0	4
HBASE-4622	0	1	0	3	1	7	0	0	1
HBASE-4622	1	2	0	3	1	7	0	0	2
HBASE-4622	2	9	1	3	1	7	0	0	3
HBASE-2503	0	7	0	2	1	1	0	0	3
HBASE-2503	7	8	1	2	1	1	0	0	4
HBASE-10917	0	1	1	5	1	1	0	0	1
HBASE-3600	0	12	1	3	0	3	0	0	1
HBASE-21788	0	1	0	2	0	1	0	0	1
HBASE-21788	1	13	0	2	0	1	0	0	6
HBASE-21788	13	15	0	2	0	1	0	0	11
HBASE-21788	15	16	0	2	0	1	0	0	13
HBASE-21788	16	17	0	2	1	1	0	0	15
HBASE-21788	17	20	0	2	1	1	0	0	18
HBASE-21788	20	21	0	2	1	1	0	0	20
HBASE-21788	21	22	0	2	1	1	0	0	21
HBASE-21788	22	53	0	2	1	1	0	0	22
HBASE-21788	53	116	0	2	1	1	0	0	23
HBASE-10701	0	4	0	3	1	7	0	0	2
HBASE-10701	4	5	0	3	1	7	0	0	4
HBASE-10701	5	6	0	3	1	7	0	0	6
HBASE-10701	6	7	0	3	1	7	0	0	7
HBASE-10701	7	11	0	3	1	7	0	0	8
HBASE-10701	11	13	0	3	1	7	0	0	10
HBASE-10701	13	14	0	3	1	7	0	0	11
HBASE-10701	14	31	0	3	1	7	0	0	13
HBASE-10701	31	32	1	3	1	7	0	0	14
HBASE-21022	0	1	1	3	1	3	0	0	2
HBASE-13030	0	1	0	3	1	1	0	1	11
HBASE-13030	1	2	1	3	1	1	0	1	34
HBASE-17043	0	3	0	4	1	4	0	0	3
HBASE-17043	3	924	0	4	1	4	0	0	4
HBASE-19853	0	1	1	4	1	1	0	0	2
HBASE-7159	0	14	1	3	0	1	0	0	1
HBASE-6170	0	20	0	4	0	4	0	0	1
HBASE-6170	20	21	0	4	1	4	0	0	14
HBASE-6170	21	23	0	4	1	4	0	0	27
HBASE-6170	23	34	1	4	1	4	0	0	31
HBASE-20893	0	1	0	3	1	7	0	0	2
HBASE-20893	1	2	0	3	1	7	0	0	7
HBASE-20893	2	4	0	3	1	7	0	0	11
HBASE-20893	4	5	0	3	1	7	0	0	15
HBASE-20893	5	7	0	3	1	7	0	0	16
HBASE-20893	7	9	0	3	1	7	0	0	23
HBASE-20893	9	11	0	3	1	7	0	0	24
HBASE-20893	11	12	0	3	1	7	0	0	29
HBASE-20893	12	14	0	3	1	7	0	0	31
HBASE-20893	14	16	1	3	1	7	0	0	33
HBASE-15615	0	3	0	3	0	1	0	1	1
HBASE-15615	3	4	0	3	1	1	0	1	4
HBASE-15615	4	5	0	3	1	1	0	1	6
HBASE-15615	5	6	0	3	1	1	0	1	10
HBASE-15615	6	17	0	3	1	1	0	1	12
HBASE-15615	17	18	0	3	1	1	0	1	13
HBASE-15615	18	19	0	3	1	1	0	1	14
HBASE-15615	19	20	0	3	1	1	0	1	15
HBASE-15615	20	21	0	3	1	1	0	1	17
HBASE-15615	21	23	0	3	1	1	0	1	20
HBASE-15615	23	25	0	3	1	1	0	1	22
HBASE-15615	25	28	0	3	1	1	0	1	23
HBASE-15615	28	29	0	3	1	1	0	1	24
HBASE-15615	29	30	0	3	1	1	0	1	34
HBASE-15615	30	31	0	3	1	1	0	1	36
HBASE-15615	31	32	0	3	1	1	0	1	44
HBASE-15615	32	33	0	3	1	1	0	1	51
HBASE-15615	33	34	0	3	1	1	0	1	53
HBASE-15615	34	36	0	3	1	1	0	1	60
HBASE-15615	36	38	1	3	1	1	0	1	67
HBASE-6706	0	1	0	3	1	4	0	0	1
HBASE-6706	1	5	0	2	1	4	1	0	2
HBASE-6706	5	6	0	2	1	4	1	0	4
HBASE-6706	6	7	1	2	1	4	1	0	5
HBASE-12343	0	2	0	3	1	7	0	0	3
HBASE-12343	2	17	1	3	1	7	0	0	6
HBASE-20243	0	1	0	3	1	4	0	0	3
HBASE-20243	1	2	0	3	1	4	0	0	8
HBASE-20243	2	5	0	4	1	4	1	0	9
HBASE-20243	5	7	0	4	1	4	1	0	13
HBASE-20243	7	14	0	4	1	4	1	0	14
HBASE-20243	14	18	0	4	1	4	1	0	22
HBASE-20243	18	19	0	4	1	4	1	0	23
HBASE-20243	19	20	0	4	1	4	1	0	24
HBASE-20243	20	21	0	4	1	4	1	0	30
HBASE-20243	21	22	1	4	1	4	1	0	36
HBASE-4909	0	17	0	3	0	7	0	0	2
HBASE-4909	17	58	0	3	0	7	0	0	3
HBASE-4909	58	112	0	3	0	7	0	0	4
HBASE-4909	112	113	0	3	0	7	0	0	5
HBASE-4909	113	510	0	3	0	7	0	0	6
HBASE-4909	510	900	1	3	0	7	0	0	6
HBASE-21296	0	56	0	3	1	3	0	0	1
HBASE-21296	56	57	0	3	1	3	0	0	2
HBASE-21296	57	89	0	3	1	3	0	0	3
HBASE-21296	89	91	0	3	1	3	0	0	6
HBASE-21296	91	116	1	3	1	3	0	0	9
HBASE-9431	0	103	0	3	1	1	0	0	2
HBASE-9431	103	370	0	3	1	1	0	0	3
HBASE-9431	370	402	0	3	1	1	0	0	5
HBASE-9431	402	403	0	3	1	1	0	0	6
HBASE-9431	403	455	0	3	1	1	0	0	7
HBASE-9431	455	468	1	3	1	1	0	0	9
HBASE-12906	0	117	0	3	0	3	0	0	1
HBASE-12906	117	1580	0	3	0	3	0	0	2
HBASE-4043	0	2	0	1	0	1	0	0	1
HBASE-4043	2	3	0	1	0	1	0	0	2
HBASE-4043	3	7	0	1	0	1	0	0	3
HBASE-4043	7	8	1	1	0	1	0	0	4
HBASE-15115	0	2	1	3	1	7	0	0	8
HBASE-12020	0	1	1	4	1	1	0	0	4
HBASE-8115	0	20	0	3	0	7	0	0	1
HBASE-8115	20	258	0	3	0	7	0	0	2
HBASE-8115	258	1399	0	3	0	7	0	0	3
HBASE-8115	1399	2259	0	3	1	7	0	0	3
HBASE-21583	0	3	0	3	0	1	0	0	2
HBASE-21583	3	6	0	3	1	1	0	0	3
HBASE-21583	6	161	0	3	1	1	0	0	4
HBASE-14848	0	1	0	3	0	1	0	0	2
HBASE-14848	1	488	0	3	0	1	0	0	4
HBASE-14848	488	801	0	3	0	1	0	0	5
HBASE-14848	801	1279	0	3	0	1	0	0	6
HBASE-9102	0	1	0	3	1	4	0	0	4
HBASE-9102	1	2	0	3	1	4	0	0	6
HBASE-9102	2	2120	0	3	1	4	0	0	7
HBASE-8774	0	5	0	3	0	2	1	0	3
HBASE-8774	5	6	0	3	1	2	1	0	5
HBASE-8774	6	7	0	3	1	2	1	0	7
HBASE-8774	7	8	0	3	1	2	1	0	8
HBASE-8774	8	9	0	3	1	7	1	0	10
HBASE-8774	9	10	0	3	1	7	1	0	17
HBASE-8774	10	11	0	3	1	7	1	0	18
HBASE-8774	11	12	1	3	1	7	1	0	22
HBASE-583	0	1	0	4	0	2	0	0	1
HBASE-583	1	6	0	4	0	2	0	0	2
HBASE-583	6	29	0	4	1	2	0	0	2
HBASE-583	29	33	0	4	1	2	0	0	3
HBASE-583	33	35	0	4	1	2	0	0	4
HBASE-583	35	36	1	4	1	2	0	0	6
HBASE-4682	0	43	1	3	0	7	0	0	1
HBASE-10004	0	1	1	3	1	1	0	0	6
HBASE-10086	0	4	0	4	1	4	0	1	2
HBASE-10086	4	7	1	4	1	4	0	1	3
HBASE-7206	0	1	0	3	1	7	0	0	3
HBASE-7206	1	4	0	3	1	7	0	0	4
HBASE-7206	4	10	0	3	1	7	0	0	6
HBASE-7206	10	12	0	3	1	7	0	0	8
HBASE-7206	12	13	0	3	1	7	0	0	10
HBASE-7206	13	21	0	3	1	7	0	1	13
HBASE-7206	21	30	1	3	1	7	0	1	14
HBASE-14335	0	999	1	3	0	1	0	1	1
HBASE-7180	0	2	0	3	0	1	0	0	3
HBASE-7180	2	15	0	3	0	1	0	0	7
HBASE-7180	15	16	0	3	0	1	0	0	8
HBASE-7180	16	17	0	3	0	1	0	0	9
HBASE-7180	17	18	0	3	0	1	0	0	11
HBASE-7180	18	23	1	3	1	1	0	0	13
HBASE-2213	0	91	0	3	0	1	0	0	2
HBASE-2213	91	484	0	3	0	1	0	0	3
HBASE-2213	484	2470	1	3	0	1	0	0	4
HBASE-12505	0	1003	1	3	1	7	0	0	1
HBASE-20910	0	1	0	3	1	1	0	0	5
HBASE-20910	1	2	0	3	1	1	0	0	6
HBASE-20910	2	264	0	3	1	1	0	0	7
HBASE-20910	264	265	0	3	1	1	0	0	8
HBASE-20910	265	306	0	3	1	1	0	0	9
HBASE-10531	0	3	0	3	1	7	0	0	1
